series_id,commodity,variable,importance,type,split
Onions_Chennai,Onions,rain_deficit,0.06347158551216125,encoder,train
Onions_Chennai,Onions,rain_excess,0.17413602769374847,encoder,train
Onions_Chennai,Onions,heat_stress,0.008402344770729542,encoder,train
Onions_Chennai,Onions,cold_stress,0.05890875682234764,encoder,train
Onions_Cuttack,Onions,season,0.03493859991431236,encoder,train
Onions_Cuttack,Onions,time_idx,0.015029539354145527,encoder,train
Onions_Cuttack,Onions,year,0.055978577584028244,encoder,train
Onions_Cuttack,Onions,month,0.0077832541428506374,encoder,train
Onions_Cuttack,Onions,month_sin,0.04099191352725029,encoder,train
Onions_Cuttack,Onions,month_cos,0.02026187628507614,encoder,train
Onions_Cuttack,Onions,covid_lockdown,0.05489605665206909,encoder,train
Onions_Cuttack,Onions,relative_time_idx,0.03352857753634453,encoder,train
Onions_Cuttack,Onions,log_price,0.03900646045804024,encoder,train
Onions_Cuttack,Onions,temperature_mean,0.09258351475000381,encoder,train
Onions_Cuttack,Onions,rainfall_monthly,0.005527106579393148,encoder,train
Onions_Cuttack,Onions,humidity_mean,0.08708057552576065,encoder,train
Onions_Cuttack,Onions,price_lag_1m,0.036097366362810135,encoder,train
Onions_Cuttack,Onions,price_lag_12m,0.0334482379257679,encoder,train
Onions_Cuttack,Onions,rolling_3m,0.013763588853180408,encoder,train
Onions_Cuttack,Onions,rolling_6m,0.05799982324242592,encoder,train
Onions_Cuttack,Onions,yoy_change,0.028886953368782997,encoder,train
Onions_Cuttack,Onions,rain_deficit,0.17693932354450226,encoder,train
Onions_Cuttack,Onions,rain_excess,0.10934615880250931,encoder,train
Onions_Cuttack,Onions,heat_stress,0.009265845641493797,encoder,train
Onions_Cuttack,Onions,cold_stress,0.04664666950702667,encoder,train
Onions_Dehradun,Onions,season,0.017817556858062744,encoder,train
Onions_Dehradun,Onions,time_idx,0.0060240901075303555,encoder,train
Onions_Dehradun,Onions,year,0.06515531986951828,encoder,train
Onions_Dehradun,Onions,month,0.01021024864166975,encoder,train
Onions_Dehradun,Onions,month_sin,0.03153735026717186,encoder,train
Onions_Dehradun,Onions,month_cos,0.09200338274240494,encoder,train
Onions_Dehradun,Onions,covid_lockdown,0.0641443133354187,encoder,train
Onions_Dehradun,Onions,relative_time_idx,0.033651553094387054,encoder,train
Onions_Dehradun,Onions,log_price,0.0291887316852808,encoder,train
Onions_Dehradun,Onions,temperature_mean,0.07128636538982391,encoder,train
Onions_Dehradun,Onions,rainfall_monthly,0.005935851950198412,encoder,train
Onions_Dehradun,Onions,humidity_mean,0.06554432958364487,encoder,train
Onions_Dehradun,Onions,price_lag_1m,0.03415922820568085,encoder,train
Onions_Dehradun,Onions,price_lag_12m,0.053499918431043625,encoder,train
Onions_Dehradun,Onions,rolling_3m,0.017191553488373756,encoder,train
Onions_Dehradun,Onions,rolling_6m,0.03496984764933586,encoder,train
Onions_Dehradun,Onions,yoy_change,0.020449239760637283,encoder,train
Onions_Dehradun,Onions,rain_deficit,0.19705939292907715,encoder,train
Onions_Dehradun,Onions,rain_excess,0.11023450642824173,encoder,train
Onions_Dehradun,Onions,heat_stress,0.013144717551767826,encoder,train
Onions_Dehradun,Onions,cold_stress,0.026792487129569054,encoder,train
Onions_Delhi,Onions,season,0.055971428751945496,encoder,train
Onions_Delhi,Onions,time_idx,0.01291855052113533,encoder,train
Onions_Delhi,Onions,year,0.07877516001462936,encoder,train
Onions_Delhi,Onions,month,0.01656932197511196,encoder,train
Onions_Delhi,Onions,month_sin,0.03411240875720978,encoder,train
Onions_Delhi,Onions,month_cos,0.018437258899211884,encoder,train
Onions_Delhi,Onions,covid_lockdown,0.05083506181836128,encoder,train
Onions_Delhi,Onions,relative_time_idx,0.01753878965973854,encoder,train
Onions_Delhi,Onions,log_price,0.03335690125823021,encoder,train
Onions_Delhi,Onions,temperature_mean,0.13997472822666168,encoder,train
Onions_Delhi,Onions,rainfall_monthly,0.005888532381504774,encoder,train
Onions_Delhi,Onions,humidity_mean,0.05279170349240303,encoder,train
Onions_Delhi,Onions,price_lag_1m,0.042549822479486465,encoder,train
Onions_Delhi,Onions,price_lag_12m,0.02722039259970188,encoder,train
Onions_Delhi,Onions,rolling_3m,0.012178310193121433,encoder,train
Onions_Delhi,Onions,rolling_6m,0.03412606939673424,encoder,train
Onions_Delhi,Onions,yoy_change,0.026272287592291832,encoder,train
Onions_Delhi,Onions,rain_deficit,0.04263969138264656,encoder,train
Onions_Delhi,Onions,rain_excess,0.2457824945449829,encoder,train
Onions_Delhi,Onions,heat_stress,0.00813925638794899,encoder,train
Onions_Delhi,Onions,cold_stress,0.043921809643507004,encoder,train
Onions_Dharwad,Onions,season,0.03321010619401932,encoder,train
Onions_Dharwad,Onions,time_idx,0.008276055566966534,encoder,train
Onions_Dharwad,Onions,year,0.04108307138085365,encoder,train
Onions_Dharwad,Onions,month,0.005934730172157288,encoder,train
Onions_Dharwad,Onions,month_sin,0.039170920848846436,encoder,train
Onions_Dharwad,Onions,month_cos,0.03252280130982399,encoder,train
Onions_Dharwad,Onions,covid_lockdown,0.059986013919115067,encoder,train
Onions_Dharwad,Onions,relative_time_idx,0.03319672867655754,encoder,train
Onions_Dharwad,Onions,log_price,0.051892008632421494,encoder,train
Onions_Dharwad,Onions,temperature_mean,0.11213957518339157,encoder,train
Onions_Dharwad,Onions,rainfall_monthly,0.004617706406861544,encoder,train
